500	526	495	623	142	168	152	90
405	502	522	550	191	169	185	105
394	464	516	544	202	158	176	136
413	448	485	546	219	200	209	149
358	452	475	537	217	200	252	153
304	419	500	513	183	177	244	163
316	379	527	560	195	154	254	175
341	352	527	637	153	159	199	189
352	347	562	737	164	129	260	225
287	328	567	794	146	128	239	234
293	272	556	847	120	135	248	225
289	268	570	861	135	132	280	264
265	240	603	835	145	149	307	232
233	295	618	788	171	145	286	245
226	236	665	682	149	158	332	259
229	331	696	596	133	184	295	216
254	362	806	550	131	165	343	168
212	416	820	498	118	175	308	170
243	506	889	475	132	149	304	140
237	542	911	490	133	159	272	113
297	625	821	427	98	157	249	93
285	629	770	436	87	170	188	82
265	603	825	478	93	142	162	68
237	559	835	439	94	124	174	73
217	610	896	432	79	122	172	85
201	685	893	420	89	161	195	73
244	702	840	394	78	141	164	57
290	740	765	398	91	137	188	61
281	632	760	405	71	121	148	73
237	540	853	454	109	109	135	70
218	540	800	430	69	95	139	71
230	510	836	416	72	112	182	64
217	524	819	441	53	93	141	59
209	509	811	363	60	91	143	68
208	479	810	354	62	86	160	56
202	523	791	377	44	101	149	48
190	478	771	359	49	83	153	44
190	497	724	343	59	108	119	44
184	531	667	313	41	96	132	49
194	498	679	301	37	89	137	47
216	525	627	300	43	94	133	43
148	521	607	282	37	95	114	45
180	501	545	260	47	96	108	27
179	530	535	240	53	100	95	31
181	563	537	240	44	92	107	16
165	514	448	207	49	86	104	27
166	481	422	177	43	97	94	27
168	476	399	192	35	97	88	23
162	438	353	151	44	115	83	28
168	401	323	159	26	93	81	22
157	411	277	150	44	81	79	17
149	366	270	146	31	85	54	22
153	338	257	153	39	70	62	19
123	325	237	147	37	62	55	17
150	315	237	160	44	50	58	33
155	253	213	195	38	47	73	23
137	242	195	204	39	36	48	28
156	229	237	225	47	53	42	25
187	228	197	240	32	49	45	25
155	223	226	230	34	39	43	29
168	193	243	268	41	32	50	33
148	170	242	305	39	38	44	37
173	183	193	270	37	31	52	53
145	174	176	302	45	19	43	40
150	150	198	280	38	27	50	44
139	152	176	276	30	32	44	50
119	164	201	286	47	28	41	41
145	134	168	267	37	33	44	39
155	147	171	284	34	24	48	36
173	147	154	287	33	26	48	32
160	146	155	243	37	21	34	37
160	131	136	227	39	26	35	36
136	151	132	201	35	32	33	35
164	166	162	277	35	33	45	40
166	150	189	230	52	32	42	25
238	165	149	198	40	34	48	21
182	193	150	174	46	38	39	21
188	206	141	171	49	46	27	19
161	209	143	163	45	35	32	24
203	223	124	173	46	30	28	27
215	206	128	182	33	40	27	21
198	213	118	199	34	44	37	19
216	226	124	177	63	54	35	19
237	212	142	187	55	37	22	20
212	221	146	190	57	43	41	18
260	243	123	173	58	66	28	32
227	281	115	184	68	70	38	29
268	322	138	207	80	54	41	23
303	350	193	241	73	76	43	32
319	369	225	305	84	57	51	37
417	365	210	301	69	88	43	47
424	374	246	352	90	71	57	51
451	419	274	372	80	66	68	43
435	470	284	406	79	89	60	58
453	567	331	420	83	92	69	52
462	599	354	404	92	97	85	57
441	656	357	300	95	122	74	57
443	706	338	317	90	111	82	38
474	742	332	277	101	118	78	43
483	714	355	327	115	128	80	48
535	732	311	327	126	109	73	58
550	741	310	326	115	145	54	67
626	738	289	317	151	115	64	49
610	682	282	313	127	112	56	48
597	560	273	340	106	104	63	45
571	555	250	326	134	102	62	38
566	475	247	321	93	90	48	62
466	461	250	345	90	106	49	41
418	440	275	338	85	81	60	40
389	458	271	343	90	78	48	38
345	463	270	316	74	72	53	43
301	414	304	311	66	62	54	70
334	387	327	349	52	60	73	36
253	389	369	321	43	57	61	36
281	424	300	270	55	57	62	42
262	433	338	272	56	58	54	34
281	400	351	307	59	73	73	28
308	424	334	280	58	62	73	29
276	351	336	310	45	73	85	36
263	326	310	310	58	46	74	50
232	327	341	329	51	66	53	40
252	305	329	312	46	56	75	46
246	269	326	359	52	51	69	32
244	304	318	351	70	58	64	48
263	280	325	310	55	66	60	46
267	270	307	356	54	41	63	50
267	274	282	378	64	52	67	51
226	243	310	341	58	46	56	46
227	255	327	400	57	55	63	57
209	258	342	403	54	47	68	51
222	249	368	493	52	43	71	49
191	227	384	442	46	35	95	54
218	243	444	473	49	35	89	71
223	247	437	512	39	42	94	71
226	217	441	500	47	47	112	70
211	257	488	491	34	50	114	65
196	241	514	484	48	40	106	85
184	262	485	483	43	50	105	69
191	278	509	470	42	45	111	68
185	238	510	483	31	48	109	66
182	243	544	472	38	59	106	62
193	227	516	455	42	55	90	62
186	274	505	416	50	41	105	59
186	259	486	415	34	53	101	47
159	278	440	355	44	50	90	50
158	256	468	384	38	42	89	37
152	244	408	351	45	44	87	44
132	255	369	302	55	35	68	26
138	264	319	284	37	51	81	22
134	261	313	260	40	52	55	35
171	247	260	226	28	50	47	33
155	276	220	178	46	62	52	26
165	296	230	192	38	50	47	22
155	327	213	130	28	80	48	22
164	327	216	157	41	72	46	17
140	356	221	142	31	91	57	19
152	358	216	128	53	67	47	21
151	347	209	150	53	96	55	20
153	383	243	153	33	83	51	18
157	368	208	154	30	68	68	14
142	360	250	159	28	70	48	21
145	348	253	120	43	73	65	21
156	385	241	151	30	81	49	20
174	384	265	137	33	93	63	25
182	328	274	150	40	81	68	16
158	371	261	141	31	70	49	29
163	360	261	138	34	75	67	20
155	314	232	141	39	73	61	20
142	331	232	143	48	58	54	26
148	356	233	140	44	72	53	27
172	299	223	152	43	68	54	16
181	327	191	126	31	66	47	22
206	361	184	140	47	67	50	19
187	340	175	160	47	78	42	16
224	359	162	177	62	73	52	24
224	351	173	173	65	89	38	23
237	380	204	203	83	86	37	17
268	418	205	182	68	69	51	23
286	435	232	200	66	98	57	21
273	501	268	206	67	99	58	26
291	533	287	220	70	101	63	22
336	570	316	240	88	110	64	22
318	676	332	246	71	112	80	28
315	688	339	302	94	122	71	44
362	712	397	250	85	98	91	31
334	859	439	250	94	140	97	34
318	890	520	293	65	157	106	37
306	892	555	262	70	164	116	42
297	898	582	237	64	155	121	44
261	903	596	285	68	170	140	38
266	838	691	282	56	141	141	39
273	822	742	314	79	166	146	52
256	689	785	309	53	132	157	52
216	743	754	300	69	172	144	49
251	697	777	345	82	112	149	55
278	614	711	359	51	114	150	50
224	619	690	378	66	118	115	38
221	539	735	394	65	87	135	58
224	535	684	403	62	78	102	59
261	564	630	406	85	86	121	54
289	496	633	441	95	110	124	74
303	520	690	472	95	93	129	65
307	561	597	529	88	88	114	75
310	585	628	588	81	100	115	65
324	504	592	588	105	101	126	79
344	455	564	596	99	110	116	72
353	459	561	643	78	119	122	93
372	423	545	676	68	94	104	81
380	389	587	707	100	98	114	104
363	379	595	736	83	84	132	96
435	389	578	824	85	67	150	103
449	353	520	902	118	70	127	114
469	288	442	997	139	85	128	110
535	313	399	1021	127	83	109	121
537	321	363	946	124	70	103	138
565	332	383	872	146	75	100	134
623	340	326	800	142	83	87	93
641	362	303	760	142	96	75	95
676	362	280	620	155	88	76	77
699	368	263	573	140	86	64	81
712	399	244	577	174	86	82	78
738	396	235	600	176	78	76	93
808	397	217	550	163	89	51	88
834	392	230	543	179	86	59	74
799	420	201	579	159	90	47	76
812	404	230	562	166	71	66	86
744	396	281	577	170	77	75	86
785	422	230	570	157	94	57	80
767	454	222	538	152	70	59	72
