187	314	169	187	48	51	36	21
186	273	222	178	48	59	41	17
184	349	234	172	35	73	36	23
191	355	267	158	40	61	37	25
185	353	255	193	39	68	49	25
200	442	289	206	66	82	48	26
200	466	309	217	47	91	64	17
243	522	353	227	56	100	74	33
303	563	361	254	71	107	59	41
382	677	329	271	78	111	79	42
423	752	326	264	82	126	74	42
506	791	299	276	110	143	57	55
551	794	272	252	101	133	62	61
524	827	282	253	116	133	65	58
539	801	292	274	137	148	65	49
555	782	269	286	142	139	63	43
591	817	290	301	140	150	75	50
545	830	308	292	129	136	76	45
526	837	287	278	109	147	86	34
525	765	326	350	131	131	65	55
627	739	327	404	127	133	84	52
594	726	281	354	152	146	77	60
652	682	290	372	153	136	74	67
622	651	293	385	129	127	86	73
664	662	300	427	123	128	81	60
658	640	304	471	154	103	67	70
631	667	292	449	136	104	70	75
657	608	336	416	121	112	90	79
608	579	353	434	131	98	81	66
608	530	340	478	115	92	68	45
608	543	293	466	113	98	76	81
615	468	327	504	126	92	75	58
643	462	275	491	141	80	77	73
653	447	299	502	126	82	65	77
649	485	318	523	134	100	76	56
693	494	312	536	149	106	63	66
708	494	268	475	145	77	88	65
686	517	303	519	144	82	76	90
654	504	340	532	151	107	101	85
635	467	343	526	128	118	96	87
575	464	434	589	116	107	100	81
503	485	443	608	114	92	113	90
507	495	486	693	111	97	114	90
490	439	512	729	114	84	120	103
477	393	496	756	110	95	116	130
414	342	509	793	122	101	139	136
484	360	528	886	144	85	132	131
478	353	506	878	137	114	132	140
495	323	413	930	143	85	127	150
501	331	440	892	130	105	145	126
458	307	433	927	131	96	133	150
499	307	460	963	130	91	144	146
482	310	474	998	148	114	155	148
460	302	475	1008	126	100	133	156
458	321	471	958	141	114	133	152
426	319	460	980	120	108	135	157
439	278	437	1009	136	110	135	166
437	303	466	1010	153	98	131	186
450	287	437	1007	139	114	133	191
482	294	387	1046	175	100	162	182
465	294	366	1018	152	95	141	183
546	295	328	1006	187	101	143	204
570	312	327	978	226	91	124	207
573	317	366	947	204	100	140	183
577	284	344	913	216	87	154	178
545	275	297	945	201	125	137	177
566	313	310	898	191	132	130	184
566	365	337	944	186	111	135	201
523	336	376	889	173	111	123	182
501	347	356	795	214	108	145	175
483	320	398	725	202	126	161	168
493	339	436	688	181	158	194	152
528	403	390	665	210	145	166	155
550	421	352	618	201	131	208	166
528	415	344	598	211	134	184	136
504	506	391	575	182	157	153	145
505	448	398	601	154	137	156	123
426	446	442	595	169	141	158	108
416	547	434	562	159	155	156	118
366	543	527	481	133	175	165	118
337	568	573	495	154	181	203	127
318	583	588	491	160	181	228	125
300	646	607	475	148	208	235	102
281	604	671	396	149	191	242	102
277	635	704	423	104	206	228	99
281	682	739	403	124	167	204	110
237	712	821	370	99	175	213	98
262	752	811	381	99	181	207	60
224	802	790	349	87	182	189	57
260	839	820	341	93	180	195	74
279	836	830	310	90	160	198	62
254	804	753	371	78	159	168	71
287	818	761	335	77	154	155	58
227	801	753	310	71	148	155	61
240	819	701	302	70	151	131	55
256	718	700	300	70	138	147	41
214	765	655	280	60	121	136	39
216	768	616	260	62	130	130	45
221	720	556	262	74	149	129	32
220	705	513	266	58	136	103	39
211	686	491	225	45	126	113	27
190	581	477	227	41	115	86	36
197	568	432	214	50	93	86	36
226	540	405	190	54	100	95	28
162	531	355	189	49	113	81	28
202	502	327	178	49	101	73	30
204	450	311	178	42	94	74	27
180	445	267	179	43	89	68	26
168	433	257	175	37	108	56	16
173	408	237	149	39	83	49	15
187	395	204	176	54	79	45	18
164	356	216	155	41	78	46	17
175	323	160	141	59	79	40	16
207	329	182	144	38	62	33	20
185	324	164	123	38	65	42	25
172	292	181	142	44	67	27	21
143	274	141	148	42	57	45	19
164	241	145	153	45	46	37	10
136	275	157	174	41	66	32	16
126	258	153	172	47	43	35	13
124	197	131	130	43	44	39	15
107	193	153	168	43	39	30	25
119	187	141	188	47	36	36	22
135	187	137	190	30	35	40	21
144	156	130	206	34	30	29	23
109	147	116	204	42	42	34	31
171	154	157	214	44	39	40	35
125	157	151	237	39	31	37	26
132	136	181	229	31	28	31	52
133	148	184	217	39	31	40	35
125	139	160	235	32	33	28	33
126	140	186	255	39	30	24	37
130	149	181	274	42	27	40	38
137	121	215	297	33	21	37	51
162	129	182	337	29	20	57	48
146	128	221	286	35	24	57	50
148	131	239	319	34	23	61	42
144	134	233	315	46	19	42	47
136	133	216	323	45	27	53	56
144	144	206	324	43	22	44	72
179	145	196	312	45	20	57	49
145	113	163	326	29	25	48	63
136	160	189	335	34	21	40	35
183	144	204	381	47	23	41	60
182	145	235	348	46	22	49	60
192	162	197	385	48	26	52	64
201	171	193	401	46	29	42	62
179	155	221	410	48	35	45	52
225	161	234	474	53	39	62	88
233	176	250	513	57	29	51	76
256	177	272	592	66	44	57	76
275	225	327	632	70	37	58	85
282	268	352	604	72	52	65	79
303	245	330	537	75	47	87	67
352	284	356	500	72	66	81	68
349	387	368	448	75	73	76	59
326	476	427	401	80	78	85	53
299	500	453	371	68	76	77	61
276	483	488	396	66	78	69	54
288	448	470	338	68	82	79	46
273	461	436	368	48	92	69	61
315	466	474	343	64	80	74	45
292	457	426	348	67	74	90	44
293	422	451	357	68	75	67	41
266	451	412	331	63	62	86	44
246	433	429	313	53	75	89	54
227	464	372	305	50	102	69	30
222	419	329	284	44	85	61	33
223	408	317	255	40	90	63	36
238	372	315	298	52	70	62	26
246	334	275	252	41	62	62	36
196	304	302	338	54	51	53	32
196	302	319	296	50	49	65	50
191	313	290	306	41	63	78	37
195	269	312	291	38	54	69	36
212	305	315	342	44	55	62	48
237	350	315	291	44	77	63	36
232	390	368	326	44	65	71	31
