131	192	145	175	596	486	458	411
152	176	132	184	590	535	436	334
171	181	148	195	532	504	473	394
131	174	128	169	581	527	477	401
123	140	114	177	600	493	477	413
155	136	118	171	624	510	465	441
126	128	91	152	684	489	469	511
140	144	108	146	701	524	425	443
123	122	74	154	808	510	428	486
134	101	75	145	860	487	379	520
144	90	77	128	975	476	364	488
166	107	63	133	1132	499	357	474
191	104	60	132	1099	561	346	445
184	121	63	136	1066	541	339	467
167	141	76	149	1018	565	307	410
158	145	64	122	1006	649	330	313
187	193	75	109	1007	854	325	298
186	225	68	88	895	979	338	260
177	248	106	97	718	939	385	228
169	241	92	119	623	869	429	254
137	271	130	136	678	746	407	294
180	226	145	133	675	757	417	254
210	217	103	129	677	766	359	259
195	268	131	137	712	759	344	238
196	306	129	132	710	751	315	235
197	311	115	133	663	822	323	208
196	304	116	127	599	868	352	182
180	305	127	130	579	822	393	214
192	276	108	142	590	729	395	234
206	283	113	166	596	717	344	256
214	254	116	192	648	617	311	232
209	245	103	189	708	598	291	265
228	240	120	174	714	565	312	296
241	229	118	166	798	475	338	328
261	196	111	172	768	442	370	342
233	180	137	205	769	458	363	367
235	196	121	223	655	372	357	388
227	181	123	265	637	391	355	412
205	189	125	241	626	388	372	397
207	228	144	218	570	439	385	351
217	236	131	191	613	535	385	303
217	237	124	157	651	589	355	313
167	215	100	147	706	576	337	332
184	198	114	130	728	635	400	305
173	198	110	155	798	666	388	357
160	176	98	137	852	628	370	403
156	161	81	127	849	647	341	384
125	138	78	145	786	650	390	392
124	109	73	143	801	666	429	338
112	138	70	137	735	706	439	346
86	138	65	95	720	736	445	372
104	153	79	81	695	828	458	365
103	149	73	70	688	884	455	357
116	135	75	113	633	875	471	314
103	160	75	78	626	905	488	298
118	146	96	94	606	902	537	329
84	120	82	84	645	778	543	334
82	105	84	79	531	712	549	344
74	117	80	80	513	619	626	385
71	114	71	82	486	638	638	355
47	130	95	84	450	646	646	378
73	111	89	89	418	664	680	349
57	103	100	68	423	688	652	326
60	114	105	74	427	726	687	290
54	124	88	62	428	706	665	284
54	121	84	55	349	732	686	287
50	124	82	55	402	682	668	272
40	126	113	55	351	645	626	222
32	128	96	44	301	596	616	248
45	98	90	48	306	567	587	229
40	127	89	57	346	531	554	209
39	106	86	65	388	552	499	258
48	118	76	51	372	560	513	264
62	101	74	60	407	568	488	279
51	122	74	52	395	557	511	246
56	112	58	38	379	551	482	236
45	125	70	44	379	610	523	215
43	122	78	54	407	586	426	197
38	119	77	40	308	644	440	199
37	134	76	56	304	608	434	167
40	134	74	56	315	585	417	175
29	111	72	54	284	594	449	187
36	100	77	51	280	578	450	160
34	112	90	40	258	536	449	206
47	128	79	40	301	553	496	181
47	93	79	49	298	533	531	204
33	108	94	47	304	539	488	200
48	110	89	61	313	470	515	221
50	121	87	56	342	481	521	251
60	91	91	44	320	499	570	251
65	107	75	43	339	467	550	263
57	84	78	62	320	465	560	248
55	87	93	61	332	507	564	270
50	97	85	64	335	476	563	270
43	96	82	51	359	497	590	286
46	78	100	76	403	571	696	303
41	107	112	69	382	638	767	326
48	113	106	77	356	649	849	351
62	116	114	88	352	594	846	384
52	114	120	94	380	569	908	412
48	101	121	111	379	524	905	442
70	92	124	111	382	532	888	469
56	108	129	140	369	539	919	443
64	95	148	114	394	543	915	462
89	109	190	116	391	501	904	506
99	135	175	146	363	474	897	500
86	117	178	143	378	491	914	439
98	162	189	168	383	499	915	429
107	165	161	162	353	513	846	419
95	179	211	176	417	499	797	425
106	186	204	163	396	513	790	358
105	192	188	176	438	525	745	364
118	225	200	146	337	522	670	342
115	212	201	159	344	576	657	342
102	223	198	183	340	615	662	257
88	246	222	148	313	620	687	253
117	261	209	119	335	706	697	225
88	294	245	141	336	856	659	188
101	294	222	120	344	851	672	218
125	325	201	120	347	874	647	216
113	324	188	105	377	845	652	208
103	288	206	112	382	1013	614	192
135	312	171	140	408	907	590	181
123	300	159	112	427	956	551	210
124	298	182	116	398	898	561	210
128	274	148	123	434	916	560	206
117	302	178	121	458	854	549	240
119	225	151	146	467	910	531	236
139	246	176	148	453	876	530	238
150	257	163	146	549	845	433	223
202	275	149	153	610	773	401	260
192	299	141	145	624	785	364	252
227	276	130	146	659	721	359	242
228	278	132	153	694	679	311	235
258	304	107	160	698	698	298	244
285	255	92	162	712	630	299	280
285	304	116	151	753	618	344	227
279	316	123	187	691	607	334	239
277	338	110	201	686	609	225	215
270	339	117	167	618	584	299	200
274	348	131	167	537	574	316	222
280	349	146	185	500	514	292	194
247	333	178	203	492	461	316	258
286	300	154	269	475	442	318	214
268	287	167	256	590	462	286	239
288	249	171	239	588	485	283	273
259	244	132	223	688	480	268	286
275	280	131	185	746	516	272	254
