70	75	46	87	605	440	333	376
58	63	61	74	538	421	354	305
63	64	50	83	437	327	315	268
38	61	42	56	368	312	298	220
45	49	37	52	362	330	274	222
38	53	44	56	301	352	268	182
39	55	36	60	316	320	274	150
36	61	39	53	271	390	260	149
36	73	34	44	293	436	232	163
36	76	21	30	294	458	213	158
52	93	41	35	343	549	207	144
31	87	38	28	304	611	253	120
44	109	42	24	320	632	264	130
52	104	43	34	338	595	285	123
41	94	47	35	302	640	243	133
52	89	46	40	342	579	315	156
52	98	54	33	275	620	341	145
51	97	42	44	298	588	358	144
33	97	56	67	239	567	378	152
32	105	50	59	271	588	389	166
49	106	75	68	341	575	438	211
48	100	63	53	335	562	464	211
45	92	65	65	340	555	480	222
58	114	75	57	326	478	480	248
42	117	84	72	281	522	533	226
41	119	83	63	295	552	491	187
32	112	93	55	317	617	473	233
37	120	99	68	308	615	476	256
49	113	76	50	316	665	482	187
51	123	72	57	354	705	462	205
61	135	77	72	375	730	472	224
46	137	59	57	382	698	477	266
50	140	87	62	396	761	448	258
55	151	73	48	438	721	576	251
52	152	84	66	477	805	630	234
39	141	88	70	489	797	568	220
46	132	74	71	469	839	580	214
59	112	77	48	419	738	536	232
39	108	78	52	397	542	546	255
53	95	71	59	346	467	487	264
41	101	58	37	330	472	451	224
48	62	62	62	269	431	363	206
37	88	48	53	269	441	394	194
50	59	55	45	256	407	322	220
46	67	29	45	286	376	304	180
29	75	48	43	272	336	298	166
34	49	46	35	244	344	254	162
27	47	29	34	272	276	237	165
37	37	26	40	291	240	200	145
34	40	23	35	252	206	197	181
22	33	24	33	266	196	183	168
37	34	26	36	271	186	173	171
37	36	17	35	291	245	169	210
36	44	28	46	282	234	146	186
45	35	27	41	331	234	133	173
34	36	13	42	377	238	146	193
45	39	22	40	408	237	130	162
40	44	12	46	411	223	134	174
44	62	27	39	419	250	142	178
41	39	18	42	398	256	153	172
50	35	26	47	398	242	162	183
43	42	29	38	414	250	175	172
48	41	39	38	402	280	205	158
45	41	26	28	343	258	199	154
46	51	27	42	393	270	188	153
54	35	31	32	378	311	200	177
53	48	38	29	391	310	149	147
40	44	44	44	390	304	187	163
43	41	41	50	421	325	179	145
33	45	35	45	454	341	228	155
41	62	36	41	423	314	190	158
63	57	40	39	457	320	176	196
51	63	34	47	494	326	166	161
72	42	37	54	492	281	195	193
49	57	35	49	536	285	162	197
67	48	26	75	568	282	177	206
73	60	33	57	508	274	206	200
66	53	28	65	475	273	223	212
61	48	25	46	481	272	214	186
68	59	41	43	531	304	173	167
70	57	26	54	577	375	186	141
75	56	31	39	636	341	163	189
64	72	37	43	630	385	198	167
60	79	19	57	611	328	178	171
89	53	21	56	669	323	173	195
93	59	25	68	687	330	214	225
72	49	31	53	679	329	211	212
97	61	42	61	653	300	232	211
56	75	41	64	561	359	231	240
60	54	21	56	570	346	211	230
67	81	28	66	556	352	219	206
70	62	33	61	496	307	241	229
48	50	37	56	480	274	200	197
63	54	23	72	476	307	187	189
67	62	29	61	476	302	228	203
59	50	28	54	400	266	228	207
41	60	30	47	434	279	211	195
55	59	41	62	444	292	211	205
48	48	27	54	399	283	201	199
37	45	36	60	404	242	158	215
36	45	26	50	445	249	156	189
38	45	26	46	435	242	148	198
39	38	26	50	408	239	163	207
40	51	23	38	394	237	186	176
38	48	26	42	430	242	167	174
38	41	20	43	400	263	195	184
42	47	24	40	387	244	226	173
36	49	24	33	374	283	215	187
31	42	27	44	395	248	223	192
44	42	27	43	390	309	185	206
44	47	29	46	355	301	203	189
36	51	35	55	325	249	237	230
27	42	25	64	316	218	222	255
38	30	35	54	280	223	221	231
33	31	40	57	280	221	243	243
34	46	28	65	260	202	298	230
23	38	31	45	248	200	294	258
37	40	33	43	226	181	266	216
39	32	40	54	224	209	279	229
39	35	44	41	184	203	283	206
31	37	38	46	191	228	269	215
19	44	44	34	177	223	307	192
22	47	30	29	192	258	331	181
16	45	58	40	203	272	373	182
13	63	52	43	181	306	373	192
18	43	38	50	151	316	375	188
24	62	56	55	184	332	382	158
42	70	41	34	169	350	395	141
30	52	43	48	170	349	416	147
28	69	48	51	198	357	385	146
23	62	54	43	182	359	385	152
38	69	53	51	238	374	415	144
25	65	47	35	208	376	423	154
37	81	86	42	200	383	410	189
27	67	67	46	232	352	443	165
40	65	59	54	225	294	466	211
41	61	57	73	241	306	439	262
41	65	45	58	220	268	417	267
39	37	65	75	260	268	453	302
25	45	45	70	265	261	447	325
17	30	66	68	213	198	457	302
34	46	76	77	197	192	543	321
31	46	73	72	184	179	528	377
35	40	70	78	159	158	545	351
20	37	66	79	154	179	505	330
18	32	64	67	165	158	502	295
26	42	70	63	163	175	465	294
32	25	62	59	173	165	410	303
20	38	64	56	168	174	399	257
26	34	48	58	164	168	379	184
30	50	40	39	198	202	365	167
28	45	40	49	160	237	329	187
16	43	39	42	175	227	353	168
25	53	38	37	195	271	344	201
21	55	38	31	189	303	340	203
23	45	52	42	162	335	345	174
27	56	53	48	175	290	364	191
26	55	46	38	176	251	378	191
29	48	55	36	187	252	376	189
37	51	39	47	217	240	361	174
29	49	48	32	226	257	382	163
17	49	42	43	188	233	349	181
15	44	58	36	187	237	358	173
28	38	50	50	172	234	329	194
21	56	43	42	182	262	321	169
24	31	42	52	185	225	331	183
26	41	51	43	169	225	334	214
28	31	47	55	147	200	384	265
12	49	53	50	176	198	368	274
28	53	35	57	178	195	383	301
21	50	32	58	198	193	379	309
24	46	54	65	216	202	373	251
22	65	54	60	283	253	377	259
39	51	50	57	233	217	378	267
30	39	58	58	195	220	361	298
35	46	58	44	213	210	423	247
36	52	68	60	232	245	422	215
29	66	52	68	181	223	433	252
30	35	57	76	193	210	432	274
37	44	78	57	197	211	426	297
28	34	74	73	211	209	371	303
26	51	70	96	233	203	414	359
35	39	70	86	266	204	409	339
33	37	71	79	232	196	407	387
22	42	81	100	285	240	437	408
53	41	75	80	272	254	458	438
39	44	90	117	358	265	458	480
44	55	83	105	417	315	472	517
43	61	87	105	426	340	529	517
64	69	75	116	474	361	511	563
57	65	61	120	479	394	560	585
50	68	83	133	532	374	504	641
56	52	70	128	550	375	475	671
79	56	67	115	569	356	468	676
69	46	68	128	586	290	450	696
70	59	65	126	566	344	492	686
86	78	76	126	563	322	504	714
93	62	79	113	508	333	537	671
75	89	69	126	603	353	566	646
82	89	93	135	622	364	583	648
88	103	103	154	560	434	562	621
85	78	86	147	591	455	497	535
76	78	75	128	594	505	509	518
73	94	67	110	597	577	446	508
75	103	74	101	593	618	474	421
64	125	79	84	597	643	504	378
90	105	81	85	632	602	517	417
83	102	52	84	627	582	507	424
98	110	57	110	634	550	473	432
79	85	70	104	674	589	483	432
90	103	57	99	661	513	475	448
87	88	70	103	596	485	458	478
89	86	74	106	630	580	485	485
83	117	66	111	669	551	517	467
73	113	80	90	674	542	474	528
70	87	75	111	656	523	520	514
95	107	81	119	697	543	537	519
84	105	69	128	690	499	454	526
95	89	61	126	729	463	414	547
97	82	68	121	750	454	428	577
82	85	54	130	799	455	411	554
121	86	67	114	858	398	380	560
126	70	70	110	901	394	382	562
97	79	61	130	838	401	369	529
101	68	67	108	803	432	348	555
99	89	77	81	769	412	389	542
84	67	59	84	774	440	370	518
90	73	51	100	765	401	369	488
90	74	57	120	799	440	461	479
81	58	41	95	764	399	379	512
101	67	58	91	757	430	349	514
104	74	56	119	810	457	406	506
102	92	67	105	781	456	426	522
97	101	48	90	805	489	408	485
116	106	79	119	834	481	391	535
122	80	81	147	832	454	378	543
115	87	79	128	824	407	413	598
119	86	85	138	848	423	363	631
143	91	88	161	860	374	364	603
163	95	73	157	962	401	386	605
153	92	58	113	994	447	370	512
169	131	60	114	1051	524	319	449
166	107	70	107	1045	568	294	412
153	129	66	146	1037	619	298	379
161	150	79	130	1013	639	312	366
183	169	73	130	938	597	332	335
193	186	88	132	889	625	333	341
212	196	94	166	843	529	317	363
