129	119	77	150	818	410	381	606
120	111	66	175	813	394	405	651
137	102	91	173	759	470	426	699
143	125	99	176	735	451	424	654
148	133	116	206	752	377	394	610
154	104	97	216	741	459	388	596
142	107	105	176	635	404	415	555
148	140	113	215	617	422	428	523
143	136	115	199	607	414	445	499
157	131	106	201	619	439	433	503
116	152	144	235	527	471	503	450
110	137	153	215	501	475	593	466
129	141	146	208	545	446	668	472
110	121	153	137	493	536	658	421
93	157	163	145	403	547	705	380
71	146	168	126	400	655	733	371
80	156	184	131	354	670	866	340
65	183	152	109	391	719	852	321
77	183	188	83	342	736	984	315
74	203	194	114	342	723	1022	300
72	166	173	103	320	686	1047	362
64	163	204	97	316	731	1004	333
59	183	215	105	295	653	1010	338
66	158	194	117	304	693	1060	363
71	182	193	118	325	655	1042	332
63	145	192	125	365	666	1035	343
54	166	194	117	368	659	1097	369
62	181	202	158	313	630	1049	341
70	168	203	145	283	595	966	357
70	180	169	138	357	626	999	367
73	167	198	152	332	622	936	360
82	221	190	148	281	616	899	354
76	187	217	130	337	639	931	313
90	180	212	146	353	603	859	310
96	227	208	119	316	678	813	284
85	197	219	136	363	657	719	314
93	204	199	153	333	612	708	303
116	252	205	182	367	606	690	268
120	214	193	185	358	625	646	267
108	274	198	164	378	596	612	264
142	251	200	169	414	562	501	257
184	245	192	148	382	555	492	263
227	288	176	173	445	589	401	300
238	298	204	168	438	606	414	225
193	257	186	173	441	550	420	243
207	299	198	198	465	543	415	240
192	338	212	182	403	524	383	222
193	342	207	183	430	466	351	199
238	377	214	198	385	480	322	190
229	344	183	183	404	517	322	225
244	368	172	207	404	482	297	216
242	391	172	219	454	458	293	232
327	361	177	208	467	398	318	247
305	291	178	268	455	394	294	264
322	295	168	314	524	369	286	299
290	239	192	333	530	324	287	307
337	236	142	379	517	313	255	381
343	243	152	351	572	290	253	395
387	232	140	419	496	222	252	395
424	191	142	455	536	226	206	398
415	248	161	471	525	260	237	397
413	231	174	485	516	243	218	365
393	229	193	533	453	228	229	337
414	222	178	523	416	208	212	371
424	230	211	525	432	223	212	377
401	217	191	493	441	185	200	424
404	210	186	551	442	211	186	399
402	206	203	556	426	203	230	398
398	208	208	516	393	211	227	372
402	221	197	468	420	207	250	355
412	226	199	546	443	198	200	370
408	292	205	533	419	202	198	313
405	252	203	476	463	205	218	320
409	247	192	483	440	213	212	362
405	243	207	437	393	238	214	309
412	254	196	447	423	223	221	325
410	230	187	393	416	254	242	326
365	256	201	412	463	255	233	291
371	280	173	391	501	254	251	309
365	246	173	388	463	319	200	277
390	255	161	365	435	318	211	276
439	272	187	354	464	291	240	251
373	301	187	365	415	341	269	244
418	328	211	394	456	299	222	223
388	351	199	322	430	272	247	212
437	380	215	298	443	285	197	234
439	325	175	370	471	257	184	198
474	328	206	329	417	286	199	206
466	331	200	318	433	280	187	185
516	394	170	343	416	277	181	190
524	355	169	331	419	280	175	181
543	401	230	350	366	253	167	170
538	378	236	330	393	265	165	187
532	389	218	339	417	270	160	161
532	379	222	329	406	276	180	162
507	380	214	307	409	319	226	168
499	392	225	341	363	302	174	163
470	429	231	320	375	290	212	163
496	441	225	295	402	284	212	173
471	461	212	301	374	322	201	174
473	454	227	300	379	277	190	155
516	473	219	308	346	295	196	161
500	447	239	298	341	272	197	148
506	489	274	343	360	263	171	148
527	475	247	348	326	262	148	147
541	523	260	344	295	258	144	147
575	540	274	358	265	230	154	131
577	570	274	346	234	221	148	126
502	656	357	389	235	222	171	100
499	620	317	439	195	238	144	86
435	740	387	358	202	199	144	113
448	791	414	307	160	238	146	78
418	780	469	326	171	257	176	88
408	823	484	287	151	225	172	85
370	862	478	294	157	250	187	74
331	888	542	311	147	237	211	80
287	895	667	285	111	243	211	78
270	828	723	316	114	239	257	77
215	783	807	315	121	257	252	77
226	714	855	332	92	220	282	79
218	651	834	361	104	197	267	82
206	603	897	411	101	189	272	109
225	578	820	405	92	179	251	106
226	588	792	451	97	157	235	91
346	635	785	435	130	168	188	84
324	655	766	438	108	156	200	86
318	709	707	429	92	169	179	77
317	701	693	398	125	153	185	82
310	728	696	409	93	139	160	68
312	774	700	366	110	157	144	59
309	847	706	332	109	140	163	61
295	881	675	309	132	154	159	68
319	828	629	326	108	172	134	65
358	882	585	339	93	182	125	52
361	933	501	301	125	169	120	54
405	1006	470	336	106	183	91	60
461	1034	406	289	102	190	110	36
509	972	365	265	128	175	103	50
507	939	347	286	141	185	85	67
548	909	326	294	124	187	84	53
524	868	313	305	133	167	76	53
533	811	333	288	118	171	82	45
538	786	316	295	130	152	77	47
568	725	337	390	122	163	68	59
564	745	338	366	108	115	74	46
561	736	346	350	112	134	93	58
521	780	392	385	108	139	100	68
532	807	374	383	123	146	85	50
512	772	336	363	128	145	88	53
532	775	397	339	126	141	94	55
596	775	333	362	156	156	77	49
556	687	353	374	125	129	81	58
551	739	349	414	133	140	86	73
563	693	368	419	128	128	96	73
552	679	373	445	132	141	78	63
580	653	361	413	137	141	94	71
631	622	328	429	157	146	92	92
620	620	326	446	140	131	99	80
653	583	427	437	144	116	106	97
653	610	349	454	147	149	112	89
632	589	335	502	155	168	110	75
650	572	363	512	174	162	122	94
634	567	323	480	188	139	135	133
626	566	285	453	186	187	130	105
622	617	318	452	189	176	129	116
644	649	325	396	210	199	120	93
638	679	315	378	212	225	130	91
609	756	319	342	242	237	120	85
622	759	294	343	219	240	125	96
618	758	268	319	257	217	139	100
593	690	300	329	255	250	153	117
619	732	289	322	263	265	140	99
592	739	261	313	280	296	152	92
581	720	272	269	311	290	146	104
541	781	239	275	298	292	162	105
534	769	250	265	298	335	163	85
508	753	251	264	289	373	156	79
463	743	306	284	285	360	144	86
482	795	279	303	275	401	148	86
450	803	311	276	264	351	143	115
484	824	278	265	271	342	165	90
473	832	321	252	236	297	160	94
524	859	295	261	275	284	142	98
529	737	342	313	225	279	129	95
522	684	311	341	244	250	162	99
541	608	352	354	199	220	151	101
493	607	371	386	203	254	165	98
468	601	403	373	183	216	174	103
469	618	373	363	217	217	171	117
