236	289	127	134	65	59	30	17
252	318	135	128	70	56	22	25
221	318	148	117	48	76	33	17
220	322	142	142	71	77	40	15
200	320	138	139	51	62	38	15
185	300	127	105	58	58	33	15
211	306	148	120	62	82	32	19
210	299	156	139	53	71	32	20
172	295	160	137	49	65	32	8
182	328	140	135	63	81	35	9
191	291	131	99	34	57	32	12
187	299	138	126	48	54	23	9
173	276	141	123	68	57	24	12
178	254	140	122	29	63	38	20
167	273	142	145	43	62	39	23
137	263	160	135	49	62	52	18
144	280	186	139	32	71	41	20
154	316	239	167	36	53	56	14
144	295	237	177	42	66	45	25
136	317	237	183	44	64	52	14
149	321	262	183	26	53	62	21
139	321	277	188	44	49	51	20
144	298	281	197	31	66	66	36
142	355	289	235	39	58	66	36
164	400	347	265	46	61	59	28
198	387	362	246	41	67	74	19
228	430	331	240	42	75	57	32
276	480	316	254	51	95	62	38
373	480	321	316	87	81	79	48
457	521	301	345	94	94	88	48
490	539	318	402	100	91	60	52
583	499	325	370	102	116	82	58
599	484	286	413	121	87	71	47
677	504	293	427	130	116	80	55
727	500	234	510	145	95	49	77
751	438	272	549	163	77	56	80
822	445	239	548	185	100	59	74
822	451	247	578	187	82	56	87
845	406	253	590	184	109	87	89
771	421	275	597	153	101	71	70
818	435	278	554	181	112	83	76
751	449	243	549	153	99	74	83
807	540	264	470	168	99	63	77
799	486	238	481	152	111	79	72
804	513	234	484	172	117	74	80
857	484	238	456	200	130	66	74
896	497	260	446	201	104	84	79
868	504	223	429	189	104	78	65
852	503	235	444	201	105	82	71
874	550	220	463	193	128	72	62
846	599	206	421	202	134	81	80
821	544	241	433	211	130	110	76
829	519	285	457	186	134	96	77
855	496	258	511	191	136	90	72
824	492	275	521	226	137	75	110
868	423	261	526	240	113	85	100
863	416	279	568	217	132	97	99
867	391	266	606	199	112	105	136
808	377	220	680	220	97	86	161
837	351	233	745	216	86	102	150
745	323	310	826	234	102	89	153
660	301	299	896	194	111	105	167
571	284	351	948	157	100	111	167
493	281	392	1001	163	95	125	163
412	296	446	992	153	72	145	157
405	295	492	957	129	96	141	141
