42.193548	113.516129	282	72.16129	62.83871	367.290323	151.322581
44.774194	125.580645	290.741935	72.903226	85	373.677419	151.580645
55.16129	147.483871	312.322581	91.387097	109.645161	452.967742	201.322581
61.032258	165.935484	363.741935	96.870968	117.935484	488.967742	232.580645
67.129032	174.096774	371.83871	108.290323	129.709677	501.677419	244
75.032258	193.806452	381.612903	123.064516	142.16129	515.354839	250.451613
93.032258	233.806452	385.258065	143.290323	170.129032	522.741935	247.193548
105.290323	248.225806	373.741935	162.193548	189	511.774194	244.645161
116.516129	278.709677	363.483871	177.548387	211.322581	513.096774	238.677419
127.612903	297.516129	342.129032	191.580645	231.225806	493.645161	234.774194
153.645161	351.290323	307.258065	227.354839	280.741935	444.193548	208.580645
171.870968	389.258065	287.612903	249.419355	310.516129	418.903226	199.032258
183.483871	424.16129	264.741935	267.290323	343.258065	392.83871	179.903226
193.354839	461.193548	245.967742	290.83871	367.516129	355.709677	160.290323
227.903226	525.774194	210.096774	323.387097	444.387097	297.774194	136.258065
245.354839	547.677419	182.483871	348.387097	465.935484	265.612903	122.612903
248.354839	576.741935	170.645161	354.064516	486.548387	244.870968	112.064516
261.580645	590.806452	148.645161	368.548387	509.096774	221.967742	96.580645
263.548387	593.83871	127	371.451613	521.225806	188	79.677419
260.193548	594.225806	118.193548	374.741935	518.774194	168.290323	68.709677
258.483871	577.741935	104.129032	361.064516	495.16129	151.322581	65.935484
243.032258	552.774194	94.935484	353.83871	482.290323	135.645161	56.354839
221.064516	504.225806	78.290323	317.290323	423.709677	112.645161	45.612903
219.483871	480	71.612903	293.419355	390.16129	103.096774	41.516129
195.677419	445.258065	66.451613	273.774194	357	93.258065	39.129032
176.451613	420.709677	60.580645	247.677419	334.032258	83.516129	33.677419
149.645161	367.322581	52.032258	202.903226	279.580645	71.096774	27.774194
44.225806	119.516129	323.903226	47.548387	63.258065	284.83871	179.290323
49.290323	138.774194	344.709677	51.83871	82.16129	281.322581	178.870968
55.419355	149.193548	329.709677	67.290323	93.064516	334.806452	195.677419
66.645161	178.258065	432.290323	73.290323	106.580645	381.774194	251
72.483871	196.580645	429.354839	76.387097	120.903226	390.387097	265.967742
81.193548	210.870968	444	87.032258	134.322581	412.322581	271.225806
88.677419	234.83871	449.612903	90.774194	144.451613	411.677419	274.129032
116.741935	278.129032	437.290323	115.387097	178.935484	403.387097	264.709677
124.483871	305.870968	413.290323	129.516129	202.774194	412.83871	258.354839
140.516129	332.774194	402.741935	147.419355	214.096774	404.096774	251.483871
149.387097	364	376.967742	175.709677	237.967742	405.580645	241.451613
179.451613	423.612903	335.870968	214.741935	289.709677	363.516129	216.225806
203.516129	457.322581	300.483871	232.451613	315.935484	336.096774	195.580645
214.290323	492.612903	278.935484	247.870968	355.096774	307.612903	179.225806
232.548387	530.322581	250.870968	266.16129	371.387097	283.967742	165.709677
259.354839	606.806452	206.580645	281.290323	427.290323	225.483871	134.870968
272.870968	625.387097	185.096774	299.451613	453.129032	206.354839	118.258065
281.645161	638.774194	174.516129	305.580645	463.677419	190.903226	106.16129
281.870968	650.645161	161.774194	312.967742	482.322581	173.322581	91.16129
278.967742	648.516129	130.870968	300.806452	476.419355	134.032258	76.548387
274.322581	641.83871	121.387097	287.903226	458.096774	116.935484	67.645161
268.612903	613.677419	108.774194	295.806452	444.064516	108.645161	64.032258
257.516129	594.129032	100.096774	285.645161	434.548387	102.83871	56.806452
230.290323	531.516129	83.774194	225.774194	362.096774	69.677419	48.967742
218.677419	456.580645	71.193548	209.806452	332.516129	69.870968	44.322581
197	369.419355	68.709677	194.225806	302.741935	60.387097	38.225806
182.387097	342.870968	64.258065	174.709677	276.290323	53.419355	34.16129
68.096774	100.645161	346.612903	41.096774	73.870968	245.516129	251.645161
73.419355	118.16129	386.612903	43.870968	82.032258	246.83871	241.387097
82.741935	137.548387	387.516129	48.516129	85.225806	276.483871	246.677419
89.225806	149.967742	383.483871	55.290323	97.258065	319.16129	305.096774
107.419355	169.354839	489.419355	65.096774	109.516129	348.903226	342.193548
120.774194	189.354839	502.193548	74.096774	123.645161	362.129032	355.258065
126.322581	204.83871	504.096774	81.387097	134.16129	361.935484	360.032258
144.903226	285.774194	505.032258	91.354839	144.903226	367.774194	366.064516
171.419355	333.870968	476.612903	112.483871	176.064516	362.064516	349.806452
189.354839	374.096774	453.677419	126.870968	192.870968	347.516129	336.903226
208.741935	408.064516	419.483871	138.870968	212	339.096774	322.064516
225.096774	451.387097	394.709677	149.612903	229.322581	318.483871	305.709677
271.83871	531.645161	335.83871	180.032258	278.096774	270	273.451613
