39	96	49	44	291	495	361	166
43	78	40	32	309	494	324	167
41	76	51	31	291	435	314	155
38	71	55	37	317	428	318	152
41	79	39	33	323	458	299	172
58	84	42	33	279	471	291	140
43	75	43	30	313	465	265	162
45	79	35	42	354	457	245	121
38	62	31	36	388	487	221	134
51	61	43	33	308	483	228	131
35	98	38	30	326	484	228	119
45	79	40	23	360	508	229	124
55	89	40	26	346	539	230	119
48	88	31	32	418	527	200	109
53	77	35	25	424	506	188	103
55	78	31	29	458	555	204	129
63	75	43	39	422	490	210	134
56	72	37	34	419	539	228	117
45	85	29	36	455	503	200	138
66	75	26	33	461	490	203	119
59	87	38	36	444	508	195	104
65	84	22	54	472	461	192	128
53	63	31	30	447	466	191	147
59	72	23	57	483	397	203	153
57	81	38	41	504	423	191	150
68	77	49	41	605	341	184	168
71	55	34	59	650	361	201	170
66	70	34	69	627	363	185	183
89	80	24	62	640	353	197	195
81	67	26	62	715	381	202	199
91	83	29	49	691	404	208	190
88	102	40	50	694	425	240	223
89	80	36	56	595	459	238	197
82	86	55	42	628	498	291	200
80	100	48	49	586	485	265	194
103	87	52	51	533	538	241	210
79	104	46	43	510	502	242	163
63	110	45	41	519	571	212	139
79	101	32	33	527	582	210	142
64	78	27	41	515	551	179	114
72	87	20	47	512	505	205	117
79	95	31	53	513	508	188	126
51	82	32	42	486	500	211	134
68	94	36	35	512	473	199	139
63	65	35	43	475	473	229	147
67	85	22	42	495	481	213	137
73	92	36	29	487	481	241	157
64	84	51	34	439	489	257	167
56	80	60	48	388	429	294	176
50	76	56	46	411	370	291	218
48	55	62	36	407	332	276	245
47	51	53	57	428	305	251	219
45	35	40	45	388	252	234	233
41	34	32	60	419	238	188	274
44	33	23	62	349	192	209	293
31	31	33	52	320	199	220	301
41	26	31	48	307	146	192	294
33	24	33	73	322	129	193	363
45	26	32	68	317	124	200	400
40	30	32	81	350	156	187	397
50	32	34	69	374	147	199	402
44	43	37	77	365	151	215	426
53	41	36	96	419	166	215	455
58	35	41	92	438	156	184	449
62	44	31	77	474	172	218	430
54	47	39	71	511	214	229	386
65	44	32	91	520	228	232	347
69	53	27	101	557	286	242	363
80	58	38	122	568	265	282	377
74	55	54	83	586	321	268	381
87	64	36	100	626	335	312	369
89	53	42	86	630	346	330	335
78	55	43	90	613	375	302	310
72	65	67	67	549	405	317	268
58	86	57	74	534	410	350	289
60	73	63	71	548	426	347	310
57	78	47	80	441	409	383	301
50	60	55	76	442	408	413	330
58	82	49	75	464	418	453	328
42	75	70	84	460	373	489	375
53	52	82	82	428	383	550	424
46	67	70	71	433	364	571	472
35	77	71	95	423	386	544	462
46	80	64	90	433	422	585	491
44	81	73	106	460	437	519	541
49	59	73	96	461	468	545	529
49	66	83	131	448	407	573	553
49	70	72	104	424	356	608	579
