332	384	235	303	66	57	65	50
340	350	241	290	59	47	47	43
367	410	238	272	70	90	51	37
412	418	256	312	93	86	37	36
466	459	239	328	107	72	54	42
494	434	253	306	95	80	59	43
476	458	237	293	103	64	43	34
470	399	192	282	117	84	47	34
445	386	225	301	96	47	54	55
405	329	230	339	66	54	49	36
316	356	253	327	78	46	54	52
304	325	286	365	78	65	56	43
298	362	334	356	68	57	66	34
301	415	361	351	56	66	59	57
287	464	384	376	60	71	70	39
289	522	473	349	79	88	82	37
281	628	519	333	70	116	101	37
267	714	554	272	52	111	119	50
277	725	539	285	68	129	101	45
251	722	626	316	73	119	114	50
267	769	618	268	76	141	126	36
274	790	635	277	78	153	121	44
280	796	687	294	91	147	147	42
253	746	662	293	85	136	135	52
263	746	667	348	61	127	139	51
301	747	700	361	90	135	129	57
306	712	741	375	94	171	135	88
304	682	720	386	96	167	174	67
261	662	728	428	113	174	187	81
271	558	788	435	118	212	227	117
251	476	756	458	141	256	262	122
258	494	605	449	179	233	274	140
271	419	550	441	174	189	256	159
300	440	502	466	188	209	229	138
382	505	442	448	207	194	194	114
403	586	442	423	211	189	199	127
433	575	433	451	179	196	193	88
451	638	466	455	181	188	165	100
394	569	444	433	163	169	166	100
389	584	493	445	167	196	150	96
425	565	544	485	150	183	167	98
389	607	590	433	144	157	173	93
391	579	583	442	127	160	149	99
374	554	585	484	153	127	152	92
412	607	499	445	119	150	134	80
498	679	478	458	153	135	137	91
501	625	447	446	132	155	113	78
578	581	411	462	128	132	112	88
613	580	359	439	154	148	104	81
619	689	335	405	124	158	120	80
605	693	334	434	146	167	104	92
537	708	370	397	137	128	103	64
547	681	405	370	171	150	117	67
527	689	399	395	122	144	105	72
552	745	373	433	147	163	146	62
468	685	422	441	159	172	138	52
470	665	482	470	168	152	134	76
457	642	460	434	170	172	162	90
475	667	413	381	198	184	153	101
321	573	522	369	188	223	236	127
342	585	514	338	194	235	238	135
287	636	579	372	147	238	282	97
226	651	659	290	154	249	275	90
222	621	710	325	160	265	339	87
256	601	747	305	144	270	275	110
244	620	727	362	116	225	337	127
267	593	724	357	109	233	321	103
278	574	831	383	121	243	273	119
219	545	806	419	107	197	281	95
216	595	874	404	115	190	292	99
232	603	898	435	117	210	259	106
245	628	863	408	115	175	234	93
231	629	904	386	87	166	245	72
256	648	922	404	100	166	244	85
227	678	919	368	92	147	232	70
226	638	902	403	92	142	223	76
202	641	977	394	83	141	202	70
201	651	922	400	80	150	192	58
201	638	911	390	76	119	176	58
228	592	911	365	72	118	182	62
190	592	826	379	63	105	181	58
205	545	819	358	78	102	149	50
261	519	823	370	64	91	153	58
223	526	803	366	63	88	139	57
172	521	746	353	56	68	140	42
174	442	716	360	48	93	132	53
198	425	728	324	66	64	132	43
160	394	608	331	57	74	104	47
