320	340	188	261	83	69	29	33
326	389	179	257	73	54	58	36
349	404	214	262	65	65	54	32
335	393	229	291	62	53	67	32
337	480	248	286	57	48	60	47
361	472	269	282	79	62	46	44
372	516	266	262	65	104	73	36
322	546	324	286	69	100	79	43
332	581	355	303	69	119	69	27
308	652	379	240	79	124	76	45
291	692	394	272	71	121	94	37
316	724	442	219	73	128	81	44
339	752	510	284	87	125	103	31
322	785	511	322	88	152	89	47
338	865	506	295	92	145	112	40
364	880	534	333	86	151	100	46
324	780	550	315	86	138	107	42
355	755	562	321	89	138	104	56
351	703	538	360	79	144	108	68
365	675	562	425	91	139	137	59
396	693	529	400	102	120	138	65
442	735	525	375	109	161	119	60
437	800	469	392	112	131	120	77
470	729	449	417	117	144	111	65
499	732	403	413	119	135	95	71
525	688	446	404	134	124	100	56
489	668	484	382	117	114	102	56
395	710	462	399	106	122	107	62
366	679	531	400	99	126	107	66
316	708	557	369	79	151	127	75
340	693	564	395	84	132	124	71
291	732	634	413	93	116	135	53
243	762	686	330	88	139	168	55
275	816	742	335	76	144	169	54
312	804	785	372	74	165	171	77
240	849	733	368	68	161	167	79
269	837	742	340	99	171	185	75
260	840	837	361	70	203	196	55
277	854	798	360	88	217	191	60
252	884	779	351	107	220	241	71
233	912	730	313	105	223	212	66
293	922	723	344	101	222	211	59
301	884	640	387	111	200	187	72
363	946	627	363	112	195	201	72
388	980	570	358	118	206	174	67
358	976	540	363	139	192	172	80
364	875	543	377	142	204	160	74
387	830	571	373	128	181	166	83
414	779	511	360	149	185	143	96
423	783	481	361	145	202	159	76
452	722	439	351	161	205	152	84
462	794	419	346	154	191	135	95
513	796	428	418	153	195	128	69
467	753	461	433	158	210	138	90
453	806	498	427	154	177	171	73
385	796	522	388	134	182	129	70
363	788	520	388	137	189	159	93
361	774	598	365	131	201	156	81
349	789	574	372	142	183	151	103
405	780	578	386	107	204	162	102
371	782	613	392	110	203	159	100
361	743	553	389	125	177	158	90
388	693	648	388	142	156	157	87
388	646	633	423	130	154	170	107
403	600	626	475	149	133	132	111
374	578	563	506	128	146	139	98
438	532	525	539	141	155	157	118
